order_id,customer_id,order_date,payment_method,status
O025417,C03480,2025-04-07,Credit Card,Delivered
O025418,C04381,2025-01-19,Credit Card,Delivered
O025419,C01874,2025-10-13,COD,Returned
O025420,C01492,2025-01-09,Credit Card,Returned
O025421,C04189,2025-03-24,Credit Card,Delivered
O025422,C04645,2025-02-16,UPI,Delivered
O025423,C01728,2025-03-31,Debit Card,Delivered
O025424,C02143,2025-01-01,Credit Card,Delivered
O025425,C04499,2025-06-11,Debit Card,Delivered
O025426,C00759,2025-06-02,COD,Delivered
O025427,C00355,2025-01-01,Net Banking,Delivered
O025428,C00567,2025-05-26,UPI,Delivered
O025429,C04903,2025-06-10,COD,Returned
O025430,C00098,2025-05-15,UPI,Delivered
O025431,C03155,2025-10-13,Debit Card,Delivered
O025432,C00322,2025-03-18,Debit Card,Delivered
O025433,C02946,2025-03-22,UPI,Delivered
O025434,C02446,2025-09-26,COD,Cancelled
O025435,C00690,2025-09-26,Credit Card,Delivered
O025436,C03618,2025-02-11,Net Banking,Delivered
O025437,C03319,2025-05-04,Credit Card,Delivered
O025438,C04006,2025-08-18,UPI,Delivered
O025439,C04316,2025-12-23,Debit Card,Delivered
O025440,C02710,2025-07-21,UPI,Delivered
O025441,C04906,2025-11-30,Credit Card,Delivered
O025442,C01505,2025-04-17,Credit Card,Delivered
O025443,C00742,2025-10-19,Credit Card,Delivered
O025444,C01268,2025-10-18,UPI,Delivered
O025445,C03039,2025-06-23,Net Banking,Delivered
O025446,C00441,2025-11-08,Net Banking,Delivered
O025447,C02766,2025-03-28,Debit Card,Delivered
O025448,C01289,2025-01-05,UPI,Delivered
O025449,C01791,2025-06-21,Credit Card,Delivered
O025450,C04952,2025-05-01,Net Banking,Delivered
O025451,C02077,2025-06-05,UPI,Delivered
O025452,C00965,2025-03-28,UPI,Delivered
O025453,C00426,2025-04-08,Credit Card,Delivered
O025454,C00828,2025-05-15,UPI,Delivered
O025455,C02471,2025-01-07,Net Banking,Delivered
O025456,C02504,2025-09-17,Credit Card,Delivered
O025457,C03710,2025-12-30,Debit Card,Delivered
O025458,C01868,2025-02-01,UPI,Delivered
O025459,C04202,2025-01-28,UPI,Delivered
O025460,C04245,2025-09-17,Credit Card,Delivered
O025461,C01327,2025-09-01,Net Banking,Delivered
O025462,C04873,2025-12-31,UPI,Delivered
O025463,C04993,2025-09-21,UPI,Delivered
O025464,C02871,2025-05-22,Debit Card,Returned
O025465,C00091,2025-01-30,Credit Card,Cancelled
O025466,C00395,2025-05-10,UPI,Delivered
O025467,C04540,2025-09-23,UPI,Delivered
O025468,C02079,2025-03-11,UPI,Delivered
O025469,C00984,2025-04-29,UPI,Delivered
O025470,C03902,2025-11-23,UPI,Delivered
O025471,C00899,2025-03-11,Debit Card,Delivered
O025472,C00954,2025-07-27,Net Banking,Delivered
O025473,C03140,2025-04-01,Debit Card,Delivered
O025474,C01091,2025-04-30,Debit Card,Delivered
O025475,C03652,2025-07-26,UPI,Delivered
O025476,C00186,2025-09-13,Credit Card,Delivered
O025477,C02574,2025-02-04,UPI,Delivered
O025478,C00138,2025-05-04,UPI,Delivered
O025479,C01486,2025-04-22,UPI,Returned
O025480,C02001,2025-07-26,UPI,Cancelled
O025481,C00703,2025-04-12,Credit Card,Delivered
O025482,C00573,2025-07-13,Debit Card,Cancelled
O025483,C00174,2025-08-29,Credit Card,Returned
O025484,C00293,2025-05-27,Credit Card,Delivered
O025485,C00789,2025-05-12,Credit Card,Delivered
O025486,C04057,2025-08-08,UPI,Delivered
O025487,C03459,2025-12-04,COD,Delivered
O025488,C01427,2025-04-14,Debit Card,Delivered
O025489,C00207,2025-02-10,Debit Card,Delivered
O025490,C02302,2025-02-25,Credit Card,Delivered
O025491,C02840,2025-11-07,UPI,Delivered
O025492,C04520,2025-09-07,Credit Card,Delivered
O025493,C01159,2025-08-30,UPI,Cancelled
O025494,C02606,2025-05-07,UPI,Delivered
O025495,C02418,2025-05-30,UPI,Delivered
O025496,C00126,2025-11-27,UPI,Delivered
O025497,C01423,2025-12-02,Debit Card,Delivered
O025498,C03564,2025-05-29,Debit Card,Delivered
O025499,C00725,2025-06-18,COD,Delivered
O025500,C03146,2025-02-14,Credit Card,Delivered
O025501,C00087,2025-03-25,Debit Card,Cancelled
O025502,C03589,2025-01-08,COD,Delivered
O025503,C03771,2025-04-17,Debit Card,Delivered
O025504,C02758,2025-09-22,Debit Card,Returned
O025505,C04124,2025-05-26,Net Banking,Delivered
O025506,C04115,2025-01-31,UPI,Delivered
O025507,C03248,2025-09-01,Debit Card,Delivered
O025508,C04303,2025-02-04,COD,Delivered
O025509,C00928,2025-09-04,UPI,Delivered
O025510,C00662,2025-01-18,COD,Delivered
O025511,C04398,2025-01-24,UPI,Delivered
O025512,C02771,2025-12-08,Net Banking,Delivered
O025513,C02559,2025-10-31,UPI,Delivered
O025514,C00653,2025-11-12,COD,Delivered
O025515,C02326,2025-12-15,UPI,Cancelled
O025516,C04078,2025-10-05,Debit Card,Delivered
O025517,C00366,2025-01-30,UPI,Delivered
O025518,C02553,2025-05-23,Net Banking,Delivered
O025519,C04542,2025-10-04,UPI,Delivered
O025520,C01096,2025-12-22,COD,Delivered
O025521,C00456,2025-01-12,Credit Card,Delivered
O025522,C02161,2025-07-22,COD,Delivered
O025523,C03767,2025-09-07,Credit Card,Cancelled
O025524,C04529,2025-04-13,Net Banking,Delivered
O025525,C04327,2025-02-04,Credit Card,Delivered
O025526,C02610,2025-11-20,Credit Card,Delivered
O025527,C02282,2025-01-20,Debit Card,Delivered
O025528,C02618,2025-02-16,UPI,Delivered
O025529,C03681,2025-03-25,Debit Card,Delivered
O025530,C03760,2025-09-25,Credit Card,Delivered
O025531,C01888,2025-02-22,UPI,Delivered
O025532,C00072,2025-09-30,COD,Delivered
O025533,C02912,2025-01-18,UPI,Delivered
O025534,C02956,2025-04-14,UPI,Delivered
O025535,C00026,2025-06-01,Credit Card,Cancelled
O025536,C00874,2025-11-24,Net Banking,Delivered
O025537,C02018,2025-06-14,Credit Card,Delivered
O025538,C03643,2025-12-27,UPI,Delivered
O025539,C02900,2025-03-25,Debit Card,Delivered
O025540,C02420,2025-11-04,Debit Card,Delivered
O025541,C00917,2025-05-31,Net Banking,Delivered
O025542,C03513,2025-02-06,Credit Card,Delivered
O025543,C03555,2025-12-19,Debit Card,Delivered
O025544,C03318,2025-06-01,UPI,Delivered
O025545,C01578,2025-12-22,UPI,Delivered
O025546,C02366,2025-07-27,UPI,Delivered
O025547,C04843,2025-02-19,UPI,Delivered
O025548,C04126,2025-08-08,UPI,Delivered
O025549,C00061,2025-02-16,Debit Card,Delivered
O025550,C01828,2025-01-18,COD,Delivered
O025551,C00567,2025-05-02,Net Banking,Delivered
O025552,C02308,2025-10-09,Debit Card,Returned
O025553,C02831,2025-04-30,COD,Delivered
O025554,C01223,2025-09-08,UPI,Delivered
O025555,C04192,2025-11-23,UPI,Returned
O025556,C03681,2025-10-26,Credit Card,Delivered
O025557,C01849,2025-02-16,UPI,Delivered
O025558,C00845,2025-03-26,Credit Card,Delivered
O025559,C03240,2025-10-26,Credit Card,Delivered
O025560,C02790,2025-06-09,Debit Card,Returned
O025561,C00070,2025-01-07,Net Banking,Delivered
O025562,C02555,2025-09-02,Credit Card,Delivered
O025563,C01074,2025-08-03,UPI,Delivered
O025564,C02806,2025-07-31,Net Banking,Delivered
O025565,C01495,2025-07-31,UPI,Cancelled
O025566,C01432,2025-10-15,Debit Card,Delivered
O025567,C04616,2025-08-06,Credit Card,Delivered
O025568,C04537,2025-09-08,Credit Card,Delivered
O025569,C04038,2025-12-10,UPI,Delivered
O025570,C01954,2025-11-17,Credit Card,Delivered
O025571,C03090,2025-11-10,Net Banking,Returned
O025572,C01097,2025-06-30,Credit Card,Delivered
O025573,C02017,2025-04-02,UPI,Delivered
O025574,C03598,2025-08-06,UPI,Delivered
O025575,C01127,2025-10-17,Credit Card,Returned
O025576,C02266,2025-03-31,UPI,Delivered
O025577,C01828,2025-07-16,Credit Card,Delivered
O025578,C01060,2025-07-03,Credit Card,Delivered
O025579,C01227,2025-03-07,UPI,Returned
O025580,C00658,2025-04-08,Net Banking,Delivered
O025581,C02063,2025-11-02,Debit Card,Delivered
O025582,C00768,2025-01-24,Net Banking,Delivered
O025583,C03038,2025-08-08,Net Banking,Delivered
O025584,C04368,2025-06-23,Credit Card,Returned
O025585,C02124,2025-09-02,COD,Delivered
O025586,C00014,2025-04-24,Credit Card,Delivered
O025587,C01718,2025-09-23,COD,Delivered
O025588,C00058,2025-12-20,Credit Card,Delivered
O025589,C01022,2025-08-11,Debit Card,Returned
O025590,C04580,2025-11-04,UPI,Delivered
O025591,C03374,2025-08-23,UPI,Delivered
O025592,C03600,2025-11-02,Net Banking,Returned
O025593,C03201,2025-04-20,Debit Card,Delivered
O025594,C02729,2025-11-10,Credit Card,Delivered
O025595,C01757,2025-01-13,COD,Delivered
O025596,C00795,2025-05-05,Net Banking,Delivered
O025597,C02110,2025-11-11,UPI,Delivered
O025598,C00055,2025-06-16,UPI,Cancelled
O025599,C00307,2025-02-22,Credit Card,Delivered
O025600,C00629,2025-07-05,Credit Card,Delivered
O025601,C01880,2025-10-03,UPI,Delivered
O025602,C04297,2025-12-18,UPI,Cancelled
O025603,C04193,2025-01-10,UPI,Delivered
O025604,C02466,2025-05-27,Credit Card,Cancelled
O025605,C04846,2025-11-13,Debit Card,Delivered
O025606,C00411,2025-11-29,Debit Card,Delivered
O025607,C00613,2025-04-28,Credit Card,Delivered
O025608,C00609,2025-12-06,UPI,Delivered
O025609,C02342,2025-01-18,UPI,Returned
O025610,C04899,2025-08-14,Net Banking,Delivered
O025611,C01300,2025-04-22,COD,Delivered
O025612,C02329,2025-03-13,UPI,Delivered
O025613,C04701,2025-05-24,UPI,Delivered
O025614,C01971,2025-04-14,UPI,Delivered
O025615,C00194,2025-08-03,Net Banking,Delivered
O025616,C02605,2025-03-18,Credit Card,Delivered
O025617,C01798,2025-01-26,UPI,Delivered
O025618,C00698,2025-08-18,Debit Card,Delivered
O025619,C03913,2025-07-12,Net Banking,Delivered
O025620,C04139,2025-04-13,Debit Card,Delivered
O025621,C01808,2025-07-24,Net Banking,Delivered
O025622,C00014,2025-09-17,Net Banking,Delivered
O025623,C04115,2025-08-21,UPI,Delivered
O025624,C04147,2025-02-20,Debit Card,Delivered
O025625,C03464,2025-05-11,Net Banking,Delivered
O025626,C02352,2025-12-09,UPI,Delivered
O025627,C04387,2025-03-07,Net Banking,Delivered
O025628,C01222,2025-07-21,Debit Card,Delivered
O025629,C04451,2025-10-11,Credit Card,Delivered
O025630,C04363,2025-10-27,UPI,Delivered
O025631,C00924,2025-05-26,UPI,Returned
O025632,C01608,2025-09-15,UPI,Delivered
O025633,C04185,2025-11-08,UPI,Delivered
O025634,C01978,2025-04-14,UPI,Returned
O025635,C01562,2025-05-31,UPI,Delivered
O025636,C04012,2025-04-28,UPI,Delivered
O025637,C01807,2025-11-12,UPI,Delivered
O025638,C01849,2025-07-18,Credit Card,Delivered
O025639,C01997,2025-10-30,Debit Card,Delivered
O025640,C02539,2025-11-30,Credit Card,Delivered
O025641,C01665,2025-10-06,COD,Delivered
O025642,C00139,2025-04-15,UPI,Delivered
O025643,C04372,2025-01-10,Debit Card,Cancelled
O025644,C01567,2025-04-23,Debit Card,Delivered
O025645,C03820,2025-01-27,Debit Card,Delivered
O025646,C00611,2025-04-09,Credit Card,Delivered
O025647,C03239,2025-09-14,Credit Card,Cancelled
O025648,C04543,2025-11-23,Net Banking,Delivered
O025649,C04451,2025-05-16,UPI,Cancelled
O025650,C02844,2025-08-14,UPI,Delivered
O025651,C00947,2025-05-07,UPI,Cancelled
O025652,C01140,2025-04-26,UPI,Delivered
O025653,C01001,2025-10-17,Credit Card,Delivered
O025654,C03137,2025-06-20,COD,Delivered
O025655,C01232,2025-07-31,COD,Delivered
O025656,C00109,2025-07-08,Debit Card,Delivered
O025657,C01804,2025-09-22,Credit Card,Delivered
O025658,C02204,2025-08-02,Credit Card,Delivered
O025659,C03840,2025-03-30,Debit Card,Delivered
O025660,C01013,2025-05-10,Credit Card,Delivered
O025661,C00584,2025-01-23,Credit Card,Delivered
O025662,C01759,2025-06-28,Net Banking,Delivered
O025663,C02809,2025-01-20,Net Banking,Delivered
O025664,C01134,2025-11-25,Credit Card,Delivered
O025665,C04126,2025-08-30,Credit Card,Delivered
O025666,C03063,2025-08-28,UPI,Delivered
O025667,C01443,2025-01-29,UPI,Delivered
O025668,C04454,2025-09-02,Credit Card,Delivered
O025669,C04693,2025-04-30,Credit Card,Delivered
O025670,C01405,2025-11-10,Debit Card,Cancelled
O025671,C00776,2025-02-01,UPI,Delivered
O025672,C00731,2025-05-20,UPI,Delivered
O025673,C00289,2025-06-07,COD,Delivered
O025674,C01100,2025-03-01,UPI,Delivered
O025675,C00299,2025-05-19,UPI,Delivered
O025676,C01581,2025-12-23,Debit Card,Delivered
O025677,C00746,2025-07-31,Credit Card,Delivered
O025678,C04022,2025-05-19,UPI,Delivered
O025679,C03559,2025-04-21,Debit Card,Delivered
O025680,C04211,2025-12-02,UPI,Delivered
O025681,C03975,2025-09-08,UPI,Delivered
O025682,C00164,2025-04-09,UPI,Cancelled
O025683,C02841,2025-06-27,UPI,Delivered
O025684,C02261,2025-01-01,COD,Delivered
O025685,C00293,2025-03-30,Credit Card,Delivered
O025686,C00396,2025-04-23,UPI,Delivered
O025687,C01969,2025-10-10,COD,Cancelled
O025688,C02470,2025-04-26,Credit Card,Delivered
O025689,C01592,2025-02-01,COD,Delivered
O025690,C03152,2025-09-19,UPI,Delivered
O025691,C01985,2025-02-10,UPI,Delivered
O025692,C01405,2025-06-16,Debit Card,Delivered
O025693,C00440,2025-12-09,COD,Delivered
O025694,C04393,2025-08-09,Debit Card,Delivered
O025695,C01475,2025-08-02,UPI,Delivered
O025696,C04597,2025-11-09,UPI,Delivered
O025697,C00524,2025-12-12,Credit Card,Delivered
O025698,C00097,2025-05-11,UPI,Returned
O025699,C02993,2025-02-17,Credit Card,Delivered
O025700,C02034,2025-05-14,Net Banking,Delivered
O025701,C01645,2025-01-07,COD,Delivered
O025702,C02707,2025-02-13,Credit Card,Delivered
O025703,C01730,2025-11-13,Debit Card,Delivered
O025704,C00442,2025-03-27,UPI,Delivered
O025705,C04439,2025-02-17,UPI,Delivered
O025706,C03309,2025-11-13,Debit Card,Delivered
O025707,C02632,2025-12-19,UPI,Delivered
O025708,C04222,2025-08-28,Debit Card,Cancelled
O025709,C01284,2025-06-01,Debit Card,Delivered
O025710,C05000,2025-09-15,UPI,Delivered
O025711,C04635,2025-02-13,Debit Card,Cancelled
O025712,C01562,2025-06-17,UPI,Delivered
O025713,C02401,2025-10-02,Debit Card,Delivered
O025714,C02925,2025-07-10,Debit Card,Delivered
O025715,C02032,2025-06-01,Debit Card,Delivered
O025716,C02088,2025-02-19,Credit Card,Delivered
O025717,C02761,2025-10-03,UPI,Delivered
O025718,C04298,2025-11-09,Debit Card,Delivered
O025719,C02589,2025-11-02,Credit Card,Delivered
O025720,C03413,2025-04-05,UPI,Delivered
O025721,C01271,2025-08-30,Credit Card,Delivered
O025722,C02430,2025-04-15,UPI,Delivered
O025723,C01962,2025-12-29,UPI,Delivered
O025724,C00242,2025-12-15,UPI,Delivered
O025725,C03409,2025-09-17,Credit Card,Delivered
O025726,C04086,2025-05-18,Net Banking,Delivered
O025727,C03733,2025-11-15,Credit Card,Delivered
O025728,C01435,2025-07-02,UPI,Delivered
O025729,C00096,2025-02-26,Net Banking,Cancelled
O025730,C00106,2025-08-28,Debit Card,Returned
O025731,C04317,2025-04-15,COD,Delivered
O025732,C02953,2025-03-06,COD,Delivered
O025733,C01403,2025-05-20,Net Banking,Cancelled
O025734,C00396,2025-03-03,COD,Delivered
O025735,C00528,2025-06-01,Debit Card,Delivered
O025736,C03128,2025-05-10,COD,Delivered
O025737,C02611,2025-05-06,Credit Card,Delivered
O025738,C04583,2025-07-31,COD,Delivered
O025739,C03355,2025-06-11,UPI,Delivered
O025740,C03529,2025-07-24,UPI,Delivered
O025741,C02114,2025-01-29,Credit Card,Delivered
O025742,C00071,2025-07-01,UPI,Cancelled
O025743,C02952,2025-02-20,Debit Card,Cancelled
O025744,C03750,2025-08-23,Net Banking,Delivered
O025745,C01811,2025-01-14,UPI,Delivered
O025746,C01976,2025-12-16,UPI,Delivered
O025747,C03228,2025-02-27,Debit Card,Delivered
O025748,C02014,2025-05-17,Debit Card,Cancelled
O025749,C04059,2025-05-08,Credit Card,Delivered
O025750,C04959,2025-02-06,Debit Card,Delivered
O025751,C02753,2025-12-25,UPI,Delivered
O025752,C02226,2025-09-25,Debit Card,Delivered
O025753,C02464,2025-03-26,Credit Card,Delivered
O025754,C02192,2025-07-29,UPI,Cancelled
O025755,C04546,2025-05-19,Credit Card,Delivered
O025756,C02878,2025-01-27,UPI,Delivered
O025757,C04842,2025-12-10,UPI,Delivered
O025758,C02370,2025-08-21,UPI,Delivered
O025759,C03731,2025-06-20,Credit Card,Delivered
O025760,C00772,2025-06-27,Credit Card,Delivered
O025761,C03026,2025-12-20,COD,Delivered
O025762,C02222,2025-01-20,COD,Delivered
O025763,C03949,2025-10-30,UPI,Delivered
O025764,C04910,2025-09-21,Credit Card,Delivered
O025765,C01639,2025-07-16,COD,Delivered
O025766,C03230,2025-11-23,Credit Card,Delivered
O025767,C01577,2025-03-05,COD,Delivered
O025768,C04497,2025-02-13,UPI,Delivered
O025769,C02123,2025-09-01,Debit Card,Delivered
O025770,C04070,2025-01-12,Debit Card,Cancelled
O025771,C03968,2025-12-27,UPI,Cancelled
O025772,C00462,2025-09-17,COD,Delivered
O025773,C01574,2025-10-23,Debit Card,Delivered
O025774,C01722,2025-09-14,UPI,Delivered
O025775,C03854,2025-08-23,UPI,Delivered
O025776,C04621,2025-09-04,UPI,Delivered
O025777,C02744,2025-05-21,COD,Delivered
O025778,C00068,2025-11-02,Net Banking,Cancelled
O025779,C04795,2025-06-30,Debit Card,Delivered
O025780,C02811,2025-12-31,UPI,Delivered
O025781,C03761,2025-06-02,Net Banking,Delivered
O025782,C00977,2025-02-13,Credit Card,Delivered
O025783,C03275,2025-04-19,COD,Delivered
O025784,C00003,2025-04-08,UPI,Delivered
O025785,C03279,2025-08-15,COD,Delivered
O025786,C00569,2025-03-22,UPI,Delivered
O025787,C01349,2025-08-06,Net Banking,Delivered
O025788,C03848,2025-05-29,Credit Card,Delivered
O025789,C03594,2025-03-17,Credit Card,Delivered
O025790,C00003,2025-03-21,UPI,Cancelled
O025791,C02666,2025-02-21,UPI,Delivered
O025792,C03422,2025-03-04,UPI,Delivered
O025793,C00787,2025-03-25,UPI,Delivered
O025794,C00917,2025-12-09,UPI,Delivered
O025795,C01233,2025-09-12,COD,Delivered
O025796,C03175,2025-02-28,Net Banking,Delivered
O025797,C01779,2025-01-08,UPI,Delivered
O025798,C00331,2025-11-03,UPI,Delivered
O025799,C00541,2025-03-17,UPI,Delivered
O025800,C04359,2025-03-19,UPI,Delivered
O025801,C02097,2025-05-04,UPI,Delivered
O025802,C00489,2025-01-12,Credit Card,Cancelled
O025803,C04494,2025-10-07,UPI,Delivered
O025804,C03683,2025-02-14,COD,Delivered
O025805,C01680,2025-02-22,UPI,Delivered
O025806,C01877,2025-06-30,Net Banking,Delivered
O025807,C00469,2025-08-22,Net Banking,Delivered
O025808,C00841,2025-07-05,COD,Delivered
O025809,C03450,2025-10-20,COD,Delivered
O025810,C04157,2025-03-16,Credit Card,Delivered
O025811,C00933,2025-07-17,COD,Cancelled
O025812,C02833,2025-03-20,COD,Delivered
O025813,C03071,2025-08-21,Credit Card,Delivered
O025814,C03643,2025-06-17,Credit Card,Delivered
O025815,C01624,2025-01-23,Debit Card,Delivered
O025816,C03951,2025-08-18,Credit Card,Delivered
O025817,C00800,2025-11-01,COD,Returned
O025818,C03474,2025-05-15,UPI,Delivered
O025819,C00886,2025-10-20,COD,Delivered
O025820,C03312,2025-02-07,COD,Delivered
O025821,C03081,2025-08-20,COD,Delivered
O025822,C04734,2025-12-21,Debit Card,Delivered
O025823,C03045,2025-06-17,UPI,Delivered
O025824,C02631,2025-10-12,Net Banking,Delivered
O025825,C03482,2025-04-13,Debit Card,Delivered
O025826,C00909,2025-05-25,UPI,Delivered
O025827,C01698,2025-08-31,UPI,Delivered
O025828,C00299,2025-05-28,UPI,Delivered
O025829,C03745,2025-06-02,COD,Delivered
O025830,C04421,2025-11-12,UPI,Delivered
O025831,C01700,2025-11-15,COD,Delivered
O025832,C03705,2025-10-22,UPI,Delivered
O025833,C03274,2025-05-06,UPI,Delivered
O025834,C01860,2025-07-11,UPI,Delivered
O025835,C00999,2025-03-24,Net Banking,Delivered
O025836,C00358,2025-01-21,UPI,Delivered
O025837,C01752,2025-10-15,Debit Card,Delivered
O025838,C02388,2025-10-11,UPI,Delivered
O025839,C00944,2025-12-25,COD,Delivered
O025840,C00041,2025-09-25,Credit Card,Delivered
O025841,C00934,2025-05-01,UPI,Delivered
O025842,C04073,2025-04-21,Credit Card,Delivered
O025843,C01227,2025-03-20,UPI,Delivered
O025844,C01291,2025-12-14,Debit Card,Delivered
O025845,C03689,2025-03-26,Credit Card,Delivered
O025846,C04161,2025-03-21,UPI,Delivered
O025847,C01505,2025-05-31,Debit Card,Delivered
O025848,C04807,2025-09-01,UPI,Cancelled
O025849,C00839,2025-08-06,COD,Delivered
O025850,C00513,2025-01-15,Debit Card,Delivered
O025851,C02503,2025-04-11,Credit Card,Delivered
O025852,C03076,2025-09-25,UPI,Delivered
O025853,C04341,2025-02-04,Debit Card,Delivered
O025854,C02597,2025-12-17,Credit Card,Delivered
O025855,C01422,2025-10-10,Debit Card,Delivered
O025856,C01871,2025-05-05,Debit Card,Delivered
O025857,C01817,2025-08-12,Debit Card,Cancelled
O025858,C01874,2025-06-10,Debit Card,Delivered
O025859,C04034,2025-01-13,UPI,Delivered
O025860,C03243,2025-06-14,COD,Delivered
O025861,C02074,2025-09-15,COD,Delivered
O025862,C03284,2025-10-20,Debit Card,Delivered
O025863,C04751,2025-04-24,UPI,Delivered
O025864,C03974,2025-04-30,Net Banking,Delivered
O025865,C02213,2025-03-10,UPI,Delivered
O025866,C03853,2025-10-01,UPI,Delivered
O025867,C02704,2025-02-17,Debit Card,Delivered
O025868,C00554,2025-12-03,Debit Card,Delivered
O025869,C01729,2025-11-18,Net Banking,Delivered
O025870,C02693,2025-12-28,UPI,Delivered
O025871,C04703,2025-02-27,UPI,Cancelled
O025872,C03499,2025-03-19,COD,Delivered
O025873,C03523,2025-07-23,UPI,Delivered
O025874,C02346,2025-08-13,Credit Card,Delivered
O025875,C00382,2025-09-20,UPI,Delivered
O025876,C02565,2025-04-13,UPI,Delivered
O025877,C03555,2025-04-19,UPI,Delivered
O025878,C00608,2025-09-22,UPI,Cancelled
O025879,C01303,2025-11-21,UPI,Delivered
O025880,C02278,2025-02-25,UPI,Delivered
O025881,C03584,2025-11-08,UPI,Delivered
O025882,C03434,2025-09-09,UPI,Delivered
O025883,C02440,2025-10-27,UPI,Delivered
O025884,C01350,2025-03-13,Debit Card,Delivered
